111160505: Coura;7;0;- -;0;- -;- -;7;- -;
111160507: Cunha;1;- -;- -;- -;- -;- -;1;- -;
111160510: Infesta;2;- -;- -;- -;- -;- -;2;- -;
111160513: Mozelos;3;0;0;- -;- -;- -;3;- -;
111160514: Padornelo;6;0;- -;- -;- -;- -;6;- -;
111160515: Parada;2;- -;- -;- -;- -;- -;2;- -;
111160519: Romarigães;35;0;- -;- -;- -;- -;3;31;
111160520: Rubiães;8;- -;- -;- -;1;- -;7;- -;
111160522: União das freguesias de Bico e Cristelo;4;0;0;1;- -;- -;3;- -;
111160523: União das freguesias de Cossourado e Linhares;6;- -;- -;- -;0;- -;6;- -;
111160524: União das freguesias de Formariz e Ferreira;16;0;0;- -;2;- -;13;- -;
111160525: União das freguesias de Insalde e Porreiras;9;- -;- -;- -;6;- -;3;- -;
111160526: União das freguesias de Paredes de Coura e Resende;9;2;- -;- -;- -;- -;3;4;
111160521: Vascões;1;- -;- -;- -;- -;- -;1;- -;
1111606: Ponte da Barca;393;6;1;1;14;10;360;- -;
111160601: Azias;11;- -;- -;- -;- -;1;10;- -;
111160602: Boivães;11;- -;0;- -;0;1;10;- -;
111160603: Bravães;42;0;0;- -;1;1;40;- -;
111160604: Britelo;6;0;0;- -;- -;- -;6;- -;
111160606: Cuide de Vila Verde;17;3;0;- -;- -;0;14;- -;
111160611: Lavradas;43;1;0;1;0;2;39;- -;
111160612: Lindoso;17;0;0;- -;- -;- -;16;- -;
111160613: Nogueira;18;0;0;- -;4;0;13;- -;
111160614: Oleiros;44;0;0;- -;2;1;41;- -;
111160619: Sampriz;9;- -;- -;- -;- -;- -;9;- -;
111160626: União das freguesias de Crasto, Ruivos e Grovelas;33;0;0;- -;1;1;30;- -;
111160627: União das freguesias de Entre Ambos-os-Rios, Ermida e Germil;14;0;0;- -;1;0;13;- -;
111160628: União das freguesias de Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães;80;0;0;1;4;1;74;- -;
111160629: União das freguesias de Touvedo (São Lourenço e Salvador);12;- -;0;- -;1;- -;11;- -;
111160630: União das freguesias de Vila Chã (São João Baptista e Santiago);16;0;0;- -;- -;1;15;- -;
111160623: Vade (São Pedro);10;- -;- -;- -;- -;- -;10;- -;
111160624: Vade (São Tomé);9;- -;0;- -;- -;1;9;- -;
1111607: Ponte de Lima;1855;117;24;19;35;50;1609;0;
111160701: Anais;25;2;0;- -;0;0;21;- -;
111160752: Arca e Ponte de Lima;38;2;2;2;0;1;31;- -;
111160704: Arcozelo;98;4;1;- -;2;1;90;- -;
111160753: Ardegão, Freixo e Mato;70;7;1;- -;0;2;59;- -;
111160754: Associação de freguesias do Vale do Neiva;86;24;0;- -;7;0;54;- -;
111160755: Bárrio e Cepões;51;- -;1;- -;1;0;49;0;
111160707: Beiral do Lima;28;- -;0;- -;1;2;25;- -;
111160708: Bertiandos;23;0;0;- -;0;- -;22;- -;
111160709: Boalhosa;1;- -;- -;- -;- -;- -;1;- -;
111160710: Brandara;55;1;0;0;- -;0;53;- -;
111160756: Cabaços e Fojo Lobal;34;0;0;1;- -;0;32;- -;
111160757: Cabração e Moreira do Lima;78;6;1;- -;0;3;68;- -;
111160713: Calheiros;65;2;2;- -;1;1;60;- -;
111160714: Calvelo;121;24;1;- -;- -;1;97;- -;
111160716: Correlhã;103;6;0;0;2;7;87;- -;
111160717: Estorãos;36;0;0;- -;1;0;34;- -;
111160718: Facha;79;14;4;1;2;4;56;- -;
111160719: Feitosa;30;- -;0;2;- -;0;28;- -;
111160721: Fontão;36;0;0;0;- -;0;35;- -;
111160758: Fornelos e Queijada;88;4;- -;1;6;3;73;- -;
111160724: Friastelas;18;0;- -;2;1;0;15;- -;
111160726: Gandra;50;0;0;- -;2;1;47;- -;
111160727: Gemieira;34;1;1;- -;1;2;30;- -;
111160728: Gondufe;57;0;1;1;0;1;54;- -;
111160729: Labruja;15;0;1;- -;0;0;14;- -;
111160759: Labrujó, Rendufe e Vilar do Monte;7;0;0;- -;0;0;7;- -;
111160760: Navió e Vitorino dos Piães;47;1;1;0;0;2;42;- -;
111160734: Poiares;40;5;0;1;0;2;32;- -;
111160744: Rebordões (Santa Maria);20;0;0;- -;0;2;18;- -;
111160747: Rebordões (Souto);38;5;2;3;2;1;25;- -;
111160737: Refóios do Lima;161;2;1;4;1;4;148;- -;
111160739: Ribeira;48;3;1;- -;2;4;39;- -;
111160740: Sá;12;- -;- -;- -;- -;0;11;- -;
111160742: Santa Comba;23;- -;1;0;- -;- -;23;- -;
111160743: Santa Cruz do Lima;28;- -;0;- -;0;1;27;- -;
111160703: São Pedro d'Arcos;42;- -;0;- -;- -;1;40;- -;
111160745: Seara;29;3;0;3;0;1;22;- -;
111160746: Serdedelo;13;- -;- -;- -;- -;0;12;- -;
111160750: Vitorino das Donas;28;0;0;- -;0;2;26;- -;
1111608: Valença;235;3;1;26;1;0;204;0;
111160802: Boivão;8;0;0;- -;- -;0;8;0;
111160803: Cerdal;21;- -;- -;1;- -;0;20;- -;
111160805: Fontoura;34;0;0;1;1;0;32;- -;
111160806: Friestas;14;0;0;1;0;0;12;- -;
111160808: Ganfei;27;1;- -;- -;- -;0;26;- -;
111160812: São Pedro da Torre;33;0;- -;23;0;- -;10;0;
111160817: União das freguesias de Gandra e Taião;10;0;- -;- -;- -;- -;10;- -;
111160818: União das freguesias de Gondomil e Sanfins;21;- -;- -;- -;- -;- -;21;- -;
111160819: União das freguesias de São Julião e Silva;30;0;0;0;- -;0;29;- -;
111160820: União das freguesias de Valença, Cristelo Covo e Arão;19;0;0;0;- -;- -;18;- -;
111160816: Verdoejo;18;0;- -;0;0;0;17;- -;
1111609: Viana do Castelo;752;43;16;21;8;42;620;1;
111160901: Afife;3;0;0;0;0;0;2;- -;
111160902: Alvarães;34;3;0;0;4;0;25;- -;
111160903: Amonde;7;0;0;0;- -;1;7;- -;
111160904: Anha;17;0;0;- -;0;0;16;- -;
111160905: Areosa;2;0;0;0;- -;- -;1;- -;
111160908: Carreço;3;0;0;- -;- -;0;3;- -;
111160910: Castelo do Neiva;4;0;0;- -;- -;- -;4;- -;
111160940: Chafé;9;0;0;0;- -;- -;8;- -;
111160911: Darque;8;1;0;- -;- -;- -;7;- -;
111160914: Freixieiro de Soutelo;11;0;0;0;- -;0;11;- -;
111160915: Lanheses;29;1;- -;0;- -;2;26;- -;
111160920: Montaria;14;0;0;- -;- -;5;9;- -;
111160922: Mujães;22;1;0;0;0;0;20;1;
111160925: Outeiro;35;0;0;0;- -;1;34;- -;
111160926: Perre;63;3;2;0;0;2;56;- -;
111160928: Santa Marta de Portuzelo;64;2;3;0;1;5;53;- -;
111160923: São Romão de Neiva;7;0;0;2;- -;- -;5;- -;
111160941: União das freguesias de Barroselas e Carvoeiro;46;2;0;1;- -;1;41;1;
111160942: União das freguesias de Cardielos e Serreleis;27;2;1;1;0;3;20;- -;
111160943: União das freguesias de Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão;111;13;0;3;0;4;91;- -;
111160944: União das freguesias de Mazarefes e Vila Fria;17;3;1;0;- -;0;13;- -;
111160945: União das freguesias de Nogueira, Meixedo e Vilar de Murteda;55;1;2;7;0;9;36;- -;
111160946: União das freguesias de Subportela, Deocriste e Portela Susã;49;1;0;1;- -;4;43;- -;
111160947: União das freguesias de Torre e Vila Mou;39;2;0;3;1;4;29;- -;
111160948: União das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela;16;3;1;- -;- -;- -;12;- -;
111160938: Vila de Punhe;34;0;1;2;- -;2;28;- -;
111160935: Vila Franca;24;2;1;- -;- -;1;20;- -;
1111610: Vila Nova de Cerveira;49;1;0;1;1;0;46;- -;
111161003: Cornes;4;- -;- -;- -;- -;- -;4;- -;
111161004: Covas;9;0;0;0;1;0;8;- -;
111161006: Gondarém;5;0;0;- -;- -;- -;5;- -;
111161007: Loivo;2;0;- -;- -;- -;- -;2;- -;
111161009: Mentrestido;2;- -;- -;- -;- -;- -;2;- -;
111161012: Sapardos;3;- -;- -;- -;- -;- -;3;- -;
111161013: Sopo;4;0;- -;- -;- -;- -;4;- -;
111161016: União das freguesias de Campos e Vila Meã;7;0;0;1;- -;- -;6;- -;
111161017: União das freguesias de Candemil e Gondar;4;0;- -;- -;0;0;4;- -;
111161018: União das freguesias de Reboreda e Nogueira;7;- -;- -;- -;- -;- -;7;- -;
111161019: União das freguesias de Vila Nova de Cerveira e Lovelhe;3;1;- -;- -;- -;0;2;- -;
112: Cávado;5351;341;268;189;95;68;4362;29;
1120301: Amares;1069;117;142;59;13;22;714;4;
112030102: Barreiros;31;5;0;3;0;1;22;- -;
112030104: Bico;22;1;2;0;1;0;15;3;
112030119: Bouro (Santa Maria);43;0;14;- -;0;2;26;- -;
112030120: Bouro (Santa Marta);43;1;15;1;1;2;25;- -;
112030105: Caires;49;1;16;1;0;1;31;- -;
112030107: Carrazedo;158;35;9;16;7;1;89;- -;
112030108: Dornelas;60;1;11;2;0;3;42;- -;
112030111: Fiscal;51;4;6;0;1;0;40;- -;
112030112: Goães;48;2;19;- -;0;3;25;- -;
112030113: Lago;40;1;0;- -;1;0;38;- -;
112030118: Rendufe;128;3;1;0;0;0;123;- -;
112030125: União das freguesias de Amares e Figueiredo;48;13;5;8;- -;0;20;1;
112030126: União das freguesias de Caldelas, Sequeiros e Paranhos;58;14;4;0;0;1;39;- -;
112030127: União das freguesias de Ferreiros, Prozelo e Besteiros;184;27;21;21;1;1;114;- -;
112030128: União das freguesias de Torre e Portela;36;1;9;4;1;1;21;- -;
112030129: União das freguesias de Vilela, Seramil e Paredes Secas;71;9;10;2;0;5;45;- -;
1120302: Barcelos;1713;59;41;29;21;18;1534;12;
112030201: Abade de Neiva;38;2;2;0;- -;0;28;5;
112030202: Aborim;9;0;0;- -;0;0;8;- -;
112030203: Adães;14;0;0;- -;1;0;12;- -;
112030205: Airó;11;0;0;0;- -;- -;10;- -;
112030206: Aldreu;13;0;0;- -;- -;0;12;- -;
112030208: Alvelos;17;0;0;2;- -;- -;15;- -;
112030209: Arcozelo;4;1;0;- -;0;- -;3;- -;
112030210: Areias;4;0;- -;- -;0;- -;4;- -;
112030212: Balugães;8;- -;- -;0;- -;- -;8;- -;
112030213: Barcelinhos;13;0;0;0;0;- -;12;- -;
112030215: Barqueiros;20;1;0;1;0;- -;18;- -;
112030216: Cambeses;19;2;0;2;- -;- -;15;- -;
112030218: Carapeços;21;0;0;- -;0;0;20;- -;
112030220: Carvalhal;10;0;1;- -;0;- -;9;- -;
112030221: Carvalhas;12;- -;- -;- -;- -;0;12;- -;
112030224: Cossourado;36;2;1;0;0;3;30;- -;
112030228: Cristelo;16;0;- -;- -;- -;- -;16;- -;
112030234: Fornelos;12;- -;- -;- -;- -;- -;12;- -;
112030235: Fragoso;40;1;1;0;1;1;37;- -;
112030268: Galegos (Santa Maria);11;0;0;0;0;- -;10;- -;
112030272: Galegos (São Martinho);11;1;0;1;0;- -;9;- -;
112030237: Gilmonde;17;1;0;- -;- -;- -;16;- -;
112030242: Lama;43;1;1;- -;- -;0;42;- -;
112030243: Lijó;17;2;0;- -;0;0;15;- -;
112030244: Macieira de Rates;25;0;0;- -;- -;- -;24;- -;
112030245: Manhente;35;- -;- -;- -;- -;- -;35;- -;
112030247: Martim;13;2;0;0;0;- -;11;- -;
112030252: Moure;34;1;0;2;0;0;31;- -;
112030254: Oliveira;14;2;2;- -;0;1;10;- -;
112030255: Palme;17;1;1;- -;- -;0;15;- -;
112030256: Panque;9;- -;- -;- -;- -;- -;9;- -;
112030257: Paradela;24;- -;- -;- -;- -;- -;24;- -;
112030259: Pereira;12;0;0;- -;- -;- -;12;- -;
112030260: Perelhal;26;1;1;3;- -;0;22;0;
112030261: Pousa;21;1;0;- -;- -;- -;20;- -;
112030263: Remelhe;84;5;0;0;5;- -;73;- -;
112030265: Rio Covo (Santa Eugénia);13;0;0;0;- -;- -;13;- -;
112030264: Roriz;27;1;2;- -;- -;0;24;- -;
112030279: Silva;11;1;1;- -;- -;- -;9;- -;
112030277: Tamel (São Veríssimo);12;2;1;0;1;- -;8;- -;
112030282: Ucha;46;1;0;3;1;0;41;- -;
112030290: União das freguesias de Alheira e Igreja Nova;30;2;1;- -;1;1;25;- -;
112030291: União das freguesias de Alvito (São Pedro e São Martinho) e Couto;41;1;7;1;0;4;28;- -;
112030292: União das freguesias de Areias de Vilar e Encourados;82;4;0;5;6;- -;67;- -;
112030293: União das freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro);49;2;1;4;2;0;39;1;
112030294: União das freguesias de Campo e Tamel (São Pedro Fins);36;0;0;- -;0;1;34;- -;
112030295: União das freguesias de Carreira e Fonte Coberta;61;0;0;- -;- -;- -;55;5;
112030296: União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral;91;2;2;1;- -;- -;86;0;
112030297: União das freguesias de Creixomil e Mariz;31;1;1;0;0;0;29;- -;
112030298: União das freguesias de Durrães e Tregosa;33;0;0;1;- -;1;29;1;
112030299: União das freguesias de Gamil e Midões;29;0;0;- -;- -;- -;28;- -;
1120302FA: União das freguesias de Milhazes, Vilar de Figos e Faria;32;1;1;- -;- -;1;29;- -;
1120302FB: União das freguesias de Negreiros e Chavão;32;0;0;- -;- -;- -;32;- -;
1120302FC: União das freguesias de Quintiães e Aguiar;23;0;0;- -;0;1;20;- -;
1120302FD: União das freguesias de Sequeade e Bastuço (São João e Santo Estevão);30;0;0;- -;- -;0;29;- -;
1120302FE: União das freguesias de Silveiros e Rio Covo (Santa Eulália);89;5;1;0;0;- -;83;- -;
1120302FF: União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte;15;1;1;4;- -;0;10;- -;
1120302FG: União das freguesias de Viatodos, Grimancelos, Minhotães e Monte de Fralães;68;3;2;1;0;0;62;- -;
1120302FH: União das freguesias de Vila Cova e Feitos;61;4;6;0;0;1;50;- -;
112030283: Várzea;12;2;0;- -;- -;- -;10;- -;
112030287: Vila Seca;31;2;0;0;- -;- -;29;- -;
1120303: Braga;1081;75;28;36;27;9;900;8;
112030301: Adaúfe;75;3;2;0;2;1;67;- -;
112030349: Braga (São Vicente);1;0;0;- -;- -;- -;1;- -;
112030351: Braga (São Vítor);4;2;0;- -;0;- -;3;- -;
112030312: Espinho;14;1;1;0;1;- -;10;2;
112030313: Esporões;32;4;1;1;3;1;22;- -;
112030315: Figueiredo;20;1;0;- -;- -;- -;19;- -;
112030319: Gualtar;14;0;0;- -;1;0;12;0;
112030322: Lamas;5;0;0;- -;- -;- -;5;- -;
112030325: Mire de Tibães;30;8;1;0;0;- -;20;- -;
112030330: Padim da Graça;7;0;0;0;1;- -;7;- -;
112030331: Palmeira;84;4;0;4;7;0;69;- -;
112030334: Pedralva;13;0;- -;- -;1;1;11;- -;
112030336: Priscos;27;- -;- -;1;- -;- -;26;- -;
112030338: Ruilhe;23;0;0;- -;- -;- -;23;- -;
112030354: Sequeira;24;1;0;0;2;- -;22;- -;
112030355: Sobreposta;15;- -;0;- -;- -;- -;14;- -;
112030356: Tadim;17;- -;1;0;- -;- -;16;- -;
112030357: Tebosa;9;0;0;- -;0;0;8;- -;
112030363: União das freguesias de Arentim e Cunha;33;0;1;2;- -;- -;29;- -;
112030364: União das freguesias de Braga (Maximinos, Sé e Cividade);13;2;2;- -;- -;1;8;- -;
112030365: União das freguesias de Braga (São José de São Lázaro e São João do Souto);- -;- -;- -;- -;- -;- -;- -;- -;
112030366: União das freguesias de Cabreiros e Passos (São Julião);25;1;0;1;1;- -;23;- -;
112030367: União das freguesias de Celeirós, Aveleda e Vimieiro;26;- -;- -;2;- -;- -;24;- -;
112030368: União das freguesias de Crespos e Pousada;102;5;5;0;0;3;89;- -;
112030369: União das freguesias de Escudeiros e Penso (Santo Estêvão e São Vicente);60;9;4;3;4;- -;41;- -;
112030370: União das freguesias de Este (São Pedro e São Mamede);26;0;1;5;0;2;18;0;
112030371: União das freguesias de Ferreiros e Gondizalves;36;3;0;5;0;- -;27;- -;
112030372: União das freguesias de Guisande e Oliveira (São Pedro);16;- -;0;4;- -;- -;12;- -;
112030373: União das freguesias de Lomar e Arcos;22;1;0;0;- -;- -;21;- -;
112030374: União das freguesias de Merelim (São Paio), Panoias e Parada de Tibães;42;7;1;0;1;0;33;- -;
112030375: União das freguesias de Merelim (São Pedro) e Frossos;39;11;0;0;1;- -;21;6;
112030376: União das freguesias de Morreira e Trandeiras;18;- -;- -;0;- -;- -;18;- -;
112030377: União das freguesias de Nogueira, Fraião e Lamaçães;26;2;1;2;0;0;20;0;
112030378: União das freguesias de Nogueiró e Tenões;18;1;1;- -;1;0;14;0;
112030379: União das freguesias de Real, Dume e Semelhe;87;6;2;5;2;- -;72;0;
112030380: União das freguesias de Santa Lucrécia de Algeriz e Navarra;39;0;3;1;0;1;34;- -;
112030381: União das freguesias de Vilaça e Fradelos;41;2;- -;0;- -;- -;39;- -;
1120306: Esposende;199;13;10;0;1;2;172;- -;
112030601: Antas;37;2;1;0;0;0;35;- -;
112030608: Forjães;41;3;2;0;1;1;34;- -;
112030610: Gemeses;9;1;1;- -;0;0;7;- -;
112030616: União das freguesias de Apúlia e Fão;8;- -;- -;- -;- -;- -;8;- -;
112030617: União das freguesias de Belinho e Mar;5;0;0;0;- -;- -;5;- -;
112030618: União das freguesias de Esposende, Marinhas e Gandra;16;4;4;0;- -;- -;8;- -;
112030619: União das freguesias de Fonte Boa e Rio Tinto;30;0;0;- -;- -;- -;30;- -;
112030620: União das freguesias de Palmeira de Faro e Curvos;43;4;3;0;0;1;35;- -;
112030615: Vila Chã;10;0;0;- -;- -;- -;10;- -;
1120310: Terras de Bouro;213;6;7;0;5;6;189;- -;
112031001: Balança;26;3;1;0;2;- -;20;- -;
112031003: Campo do Gerês;1;0;- -;- -;0;- -;1;- -;
112031004: Carvalheira;11;- -;0;- -;0;0;10;- -;
112031008: Covide;11;0;0;- -;0;0;10;- -;
112031009: Gondoriz;13;- -;0;0;- -;0;12;- -;
112031010: Moimenta;17;3;2;0;- -;0;13;- -;
112031012: Ribeira;7;0;1;0;0;1;6;- -;
112031013: Rio Caldo;16;0;0;- -;1;1;14;- -;
112031014: Souto;12;0;0;- -;- -;0;12;- -;
112031018: União das freguesias de Chamoim e Vilar;28;- -;0;0;2;1;26;- -;
112031019: União das freguesias de Chorense e Monte;23;- -;1;- -;- -;2;20;- -;
112031020: União das freguesias de Cibões e Brufe;21;0;0;- -;- -;0;20;- -;
112031015: Valdosende;15;- -;2;- -;- -;1;12;- -;
112031017: Vilar da Veiga;13;- -;0;- -;- -;1;13;- -;
1120313: Vila Verde;1075;71;40;65;28;11;854;5;
112031359: Aboim da Nóbrega e Gondomar;34;0;0;- -;0;0;34;- -;
112031304: Atiães;34;1;1;21;0;0;10;- -;
112031308: Cabanelas;38;0;- -;2;0;- -;31;5;
112031309: Cervães;43;1;0;1;0;0;41;- -;
112031311: Coucieiro;61;1;1;8;3;- -;48;- -;
112031313: Dossãos;22;- -;1;- -;- -;0;21;- -;
112031316: Freiriz;16;2;1;- -;- -;0;13;- -;
112031317: Gême;15;1;0;1;0;- -;13;- -;
112031323: Lage;22;4;2;3;1;- -;13;- -;
112031324: Lanhas;17;0;0;- -;1;- -;15;- -;
112031325: Loureira;15;2;- -;- -;- -;- -;13;- -;
112031328: Moure;33;12;7;- -;2;- -;11;- -;
112031330: Oleiros;7;1;- -;- -;2;- -;4;- -;
112031331: Parada de Gatim;12;0;0;- -;0;1;11;- -;
112031335: Pico;26;2;1;3;1;- -;20;- -;
112031337: Ponte;18;0;1;0;- -;- -;17;- -;
112031350: Prado (São Miguel);16;3;0;1;- -;- -;12;0;
112031340: Sabariz;22;6;- -;2;- -;0;13;- -;
112031352: Soutelo;28;4;0;- -;1;- -;23;- -;
112031354: Turiz;17;0;1;- -;1;- -;15;- -;
112031360: União das freguesias da Ribeira do Neiva;101;6;2;1;6;4;82;- -;
112031361: União das freguesias de Carreiras (São Miguel) e Carreiras (Santiago);28;0;2;0;0;0;25;- -;
112031362: União das freguesias de Escariz (São Mamede) e Escariz (São Martinho);35;3;3;1;0;1;26;0;
112031363: União das freguesias de Esqueiros, Nevogilde e Travassós;39;0;2;5;0;0;31;- -;
112031364: União das freguesias de Marrancos e Arcozelo;38;1;0;3;0;0;34;- -;
