111160756: Cabaços e Fojo Lobal;21;0;0;- -;5;4;11;- -;
111160757: Cabração e Moreira do Lima;70;1;2;- -;12;5;49;- -;
111160713: Calheiros;69;2;3;0;4;3;56;- -;
111160714: Calvelo;58;3;2;3;6;3;40;2;
111160716: Correlhã;104;9;3;3;2;6;81;- -;
111160717: Estorãos;83;0;0;- -;13;4;66;0;
111160718: Facha;108;8;3;1;29;7;60;- -;
111160719: Feitosa;39;2;0;- -;1;7;28;0;
111160721: Fontão;25;0;- -;1;0;1;23;- -;
111160758: Fornelos e Queijada;89;8;1;1;11;5;61;2;
111160724: Friastelas;15;2;1;0;1;1;11;- -;
111160726: Gandra;52;10;1;0;9;1;32;- -;
111160727: Gemieira;27;0;0;- -;1;2;24;- -;
111160728: Gondufe;54;0;0;- -;11;5;38;- -;
111160729: Labruja;16;0;0;- -;2;1;12;- -;
111160759: Labrujó, Rendufe e Vilar do Monte;3;0;0;- -;0;1;2;- -;
111160760: Navió e Vitorino dos Piães;47;3;1;0;8;4;31;- -;
111160734: Poiares;38;1;1;0;7;3;26;- -;
111160744: Rebordões (Santa Maria);19;1;1;- -;2;5;10;- -;
111160747: Rebordões (Souto);39;2;1;2;9;4;20;- -;
111160737: Refóios do Lima;178;9;4;6;34;13;113;- -;
111160739: Ribeira;61;6;2;0;10;8;35;- -;
111160740: Sá;18;2;1;- -;4;1;9;- -;
111160742: Santa Comba;16;0;0;- -;0;1;15;- -;
111160743: Santa Cruz do Lima;18;1;0;0;1;2;14;- -;
111160703: São Pedro d'Arcos;44;2;0;0;4;2;36;- -;
111160745: Seara;21;3;1;3;1;1;12;- -;
111160746: Serdedelo;8;0;- -;- -;2;1;5;- -;
111160750: Vitorino das Donas;29;1;2;- -;0;1;25;- -;
1111608: Valença;253;5;2;40;13;1;192;1;
111160802: Boivão;13;- -;- -;- -;1;- -;12;- -;
111160803: Cerdal;11;0;0;- -;0;1;9;- -;
111160805: Fontoura;24;0;- -;- -;0;- -;24;- -;
111160806: Friestas;13;0;0;0;1;- -;11;- -;
111160808: Ganfei;31;1;0;0;2;- -;28;- -;
111160812: São Pedro da Torre;41;0;- -;38;- -;- -;3;- -;
111160817: União das freguesias de Gandra e Taião;17;1;0;- -;0;- -;15;- -;
111160818: União das freguesias de Gondomil e Sanfins;15;0;0;- -;0;- -;15;- -;
111160819: União das freguesias de São Julião e Silva;54;1;1;1;2;- -;49;1;
111160820: União das freguesias de Valença, Cristelo Covo e Arão;22;2;0;- -;7;- -;13;- -;
111160816: Verdoejo;14;- -;- -;1;- -;0;12;- -;
1111609: Viana do Castelo;614;47;24;38;39;35;431;0;
111160901: Afife;0;- -;- -;0;- -;- -;0;- -;
111160902: Alvarães;14;4;1;0;1;0;7;- -;
111160903: Amonde;5;0;0;- -;1;2;2;- -;
111160904: Anha;11;0;0;0;1;- -;9;- -;
111160905: Areosa;1;- -;- -;0;- -;- -;0;- -;
111160908: Carreço;4;0;0;0;0;0;3;- -;
111160910: Castelo do Neiva;2;1;0;0;0;- -;1;- -;
111160940: Chafé;6;0;0;0;0;- -;5;- -;
111160911: Darque;7;4;1;- -;0;- -;2;- -;
111160914: Freixieiro de Soutelo;3;- -;- -;- -;0;- -;3;- -;
111160915: Lanheses;19;2;1;- -;5;3;9;- -;
111160920: Montaria;6;1;0;- -;- -;1;4;- -;
111160922: Mujães;20;1;1;6;4;2;6;0;
111160925: Outeiro;14;1;1;0;0;0;11;- -;
111160926: Perre;29;3;1;2;5;0;17;- -;
111160928: Santa Marta de Portuzelo;17;2;2;0;0;1;12;- -;
111160923: São Romão de Neiva;6;1;1;3;0;- -;1;- -;
111160941: União das freguesias de Barroselas e Carvoeiro;33;5;4;1;1;4;17;- -;
111160942: União das freguesias de Cardielos e Serreleis;56;2;1;2;0;2;49;- -;
111160943: União das freguesias de Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão;170;6;2;0;8;8;146;- -;
111160944: União das freguesias de Mazarefes e Vila Fria;10;2;1;0;0;0;7;- -;
111160945: União das freguesias de Nogueira, Meixedo e Vilar de Murteda;53;3;1;18;5;1;25;- -;
111160946: União das freguesias de Subportela, Deocriste e Portela Susã;52;3;2;1;1;5;40;- -;
111160947: União das freguesias de Torre e Vila Mou;43;2;1;2;2;2;35;- -;
111160948: União das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela;8;0;1;- -;1;- -;5;- -;
111160938: Vila de Punhe;9;3;1;1;0;2;2;0;
111160935: Vila Franca;14;- -;0;1;0;- -;13;- -;
1111610: Vila Nova de Cerveira;136;17;1;2;88;1;26;- -;
111161003: Cornes;12;1;0;- -;4;- -;6;- -;
111161004: Covas;90;6;0;- -;82;0;2;- -;
111161006: Gondarém;5;- -;- -;- -;- -;- -;5;- -;
111161007: Loivo;2;2;- -;- -;- -;- -;- -;- -;
111161009: Mentrestido;6;5;- -;- -;0;- -;1;- -;
111161012: Sapardos;1;- -;- -;- -;- -;- -;1;- -;
111161013: Sopo;1;- -;- -;- -;- -;- -;1;- -;
111161016: União das freguesias de Campos e Vila Meã;4;0;- -;1;0;0;3;- -;
111161017: União das freguesias de Candemil e Gondar;3;- -;0;2;- -;- -;1;- -;
111161018: União das freguesias de Reboreda e Nogueira;5;2;0;0;0;0;2;- -;
111161019: União das freguesias de Vila Nova de Cerveira e Lovelhe;8;1;- -;- -;2;1;4;- -;
112: Cávado;3494;365;205;359;234;102;2215;14;
1120301: Amares;843;82;103;123;12;26;493;3;
112030102: Barreiros;38;5;2;1;- -;- -;30;- -;
112030104: Bico;9;2;- -;0;0;- -;7;- -;
112030119: Bouro (Santa Maria);27;2;7;0;- -;- -;18;- -;
112030120: Bouro (Santa Marta);25;1;9;- -;- -;4;10;- -;
112030105: Caires;28;6;9;2;1;- -;10;- -;
112030107: Carrazedo;187;4;8;29;0;- -;146;- -;
112030108: Dornelas;65;12;12;9;1;2;30;- -;
112030111: Fiscal;34;4;2;2;1;1;25;0;
112030112: Goães;32;2;8;6;1;3;11;- -;
112030113: Lago;35;2;2;20;2;- -;8;- -;
112030118: Rendufe;100;2;2;4;- -;12;79;- -;
112030125: União das freguesias de Amares e Figueiredo;42;8;12;2;- -;1;20;- -;
112030126: União das freguesias de Caldelas, Sequeiros e Paranhos;26;6;2;2;1;0;14;- -;
112030127: União das freguesias de Ferreiros, Prozelo e Besteiros;120;14;12;35;3;2;51;3;
112030128: União das freguesias de Torre e Portela;27;6;1;8;0;- -;12;- -;
112030129: União das freguesias de Vilela, Seramil e Paredes Secas;47;5;15;3;1;0;23;- -;
1120302: Barcelos;894;66;34;48;38;21;679;8;
112030201: Abade de Neiva;12;0;0;- -;1;- -;12;- -;
112030202: Aborim;5;0;- -;- -;0;0;4;- -;
112030203: Adães;14;0;1;5;1;0;6;- -;
112030205: Airó;4;- -;- -;- -;- -;- -;4;- -;
112030206: Aldreu;2;- -;- -;- -;- -;- -;2;- -;
112030208: Alvelos;1;- -;- -;- -;0;- -;1;- -;
112030209: Arcozelo;6;6;- -;- -;- -;- -;0;- -;
112030210: Areias;15;- -;- -;- -;- -;- -;15;- -;
112030212: Balugães;3;0;- -;- -;- -;0;2;- -;
112030213: Barcelinhos;1;- -;- -;- -;- -;- -;1;- -;
112030215: Barqueiros;7;5;- -;- -;1;0;1;- -;
112030216: Cambeses;7;0;0;- -;0;- -;6;- -;
112030218: Carapeços;8;- -;1;- -;1;0;6;- -;
112030220: Carvalhal;- -;- -;- -;- -;- -;- -;- -;- -;
112030221: Carvalhas;5;- -;- -;- -;- -;0;4;- -;
112030224: Cossourado;22;3;- -;- -;2;2;13;1;
112030228: Cristelo;8;0;2;0;0;1;4;- -;
112030234: Fornelos;2;- -;- -;- -;- -;- -;2;- -;
112030235: Fragoso;10;0;- -;- -;- -;2;8;- -;
112030268: Galegos (Santa Maria);2;0;0;0;- -;- -;2;- -;
112030272: Galegos (São Martinho);- -;- -;- -;- -;- -;- -;- -;- -;
112030237: Gilmonde;2;- -;- -;- -;- -;- -;2;- -;
112030242: Lama;4;0;- -;- -;- -;- -;3;- -;
112030243: Lijó;5;1;- -;- -;1;0;2;- -;
112030244: Macieira de Rates;7;- -;- -;- -;1;- -;7;- -;
112030245: Manhente;32;1;0;0;- -;- -;31;- -;
112030247: Martim;11;5;1;1;1;- -;3;- -;
112030252: Moure;53;1;2;0;0;- -;50;- -;
112030254: Oliveira;3;0;0;- -;- -;- -;2;- -;
112030255: Palme;6;- -;2;- -;1;- -;3;- -;
112030256: Panque;9;0;0;- -;0;1;7;- -;
112030257: Paradela;21;- -;- -;- -;- -;- -;21;- -;
112030259: Pereira;2;0;- -;- -;- -;- -;2;- -;
112030260: Perelhal;13;1;0;9;0;- -;3;- -;
112030261: Pousa;14;3;0;- -;- -;- -;11;- -;
112030263: Remelhe;51;1;- -;- -;6;- -;45;- -;
112030265: Rio Covo (Santa Eugénia);6;1;- -;- -;- -;- -;5;- -;
112030264: Roriz;11;1;2;- -;1;1;6;- -;
112030279: Silva;2;- -;0;- -;1;- -;1;- -;
112030277: Tamel (São Veríssimo);1;- -;- -;- -;- -;- -;1;- -;
112030282: Ucha;32;0;0;3;1;- -;27;- -;
112030290: União das freguesias de Alheira e Igreja Nova;17;5;1;- -;2;3;5;- -;
112030291: União das freguesias de Alvito (São Pedro e São Martinho) e Couto;37;2;6;4;1;1;22;- -;
112030292: União das freguesias de Areias de Vilar e Encourados;63;2;4;3;0;- -;54;- -;
112030293: União das freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro);10;1;1;3;- -;- -;5;- -;
112030294: União das freguesias de Campo e Tamel (São Pedro Fins);35;3;4;1;1;1;25;- -;
112030295: União das freguesias de Carreira e Fonte Coberta;40;1;0;- -;0;- -;35;4;
112030296: União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral;29;1;1;3;0;1;23;- -;
112030297: União das freguesias de Creixomil e Mariz;31;2;- -;3;- -;1;25;- -;
112030298: União das freguesias de Durrães e Tregosa;23;4;1;1;1;1;12;3;
112030299: União das freguesias de Gamil e Midões;13;0;0;- -;2;- -;11;- -;
1120302FA: União das freguesias de Milhazes, Vilar de Figos e Faria;20;0;1;8;1;- -;10;- -;
1120302FB: União das freguesias de Negreiros e Chavão;4;1;- -;- -;- -;- -;3;- -;
1120302FC: União das freguesias de Quintiães e Aguiar;15;1;0;0;5;3;6;- -;
1120302FD: União das freguesias de Sequeade e Bastuço (São João e Santo Estevão);23;1;1;0;0;2;20;- -;
1120302FE: União das freguesias de Silveiros e Rio Covo (Santa Eulália);32;2;2;3;1;- -;25;- -;
1120302FF: União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte;2;0;- -;- -;0;- -;2;- -;
1120302FG: União das freguesias de Viatodos, Grimancelos, Minhotães e Monte de Fralães;35;1;1;- -;2;- -;30;- -;
1120302FH: União das freguesias de Vila Cova e Feitos;20;2;1;1;0;1;16;- -;
112030283: Várzea;21;3;0;- -;0;- -;18;0;
112030287: Vila Seca;10;- -;0;- -;- -;- -;9;- -;
1120303: Braga;688;67;15;86;44;8;468;0;
112030301: Adaúfe;28;0;0;3;- -;- -;25;- -;
112030349: Braga (São Vicente);- -;- -;- -;- -;- -;- -;- -;- -;
112030351: Braga (São Vítor);1;1;- -;0;- -;- -;0;- -;
112030312: Espinho;4;0;0;0;0;- -;3;- -;
112030313: Esporões;17;1;1;1;2;1;11;- -;
112030315: Figueiredo;6;1;0;- -;0;- -;5;- -;
112030319: Gualtar;4;0;0;0;1;- -;3;- -;
112030322: Lamas;4;- -;- -;- -;- -;- -;4;- -;
112030325: Mire de Tibães;23;14;- -;5;- -;- -;4;- -;
112030330: Padim da Graça;32;1;- -;1;- -;0;30;- -;
112030331: Palmeira;82;6;2;8;15;3;49;- -;
112030334: Pedralva;6;- -;0;- -;- -;- -;6;- -;
112030336: Priscos;16;1;- -;2;9;- -;5;- -;
112030338: Ruilhe;9;1;0;2;0;- -;6;- -;
112030354: Sequeira;7;1;1;0;1;- -;4;- -;
112030355: Sobreposta;9;0;0;- -;- -;- -;9;- -;
112030356: Tadim;14;- -;1;- -;0;- -;13;- -;
112030357: Tebosa;4;- -;- -;- -;2;- -;2;- -;
112030363: União das freguesias de Arentim e Cunha;11;0;1;4;- -;2;4;- -;
112030364: União das freguesias de Braga (Maximinos, Sé e Cividade);5;0;1;- -;- -;- -;4;- -;
112030365: União das freguesias de Braga (São José de São Lázaro e São João do Souto);- -;- -;- -;- -;- -;- -;- -;- -;
112030366: União das freguesias de Cabreiros e Passos (São Julião);33;1;0;2;- -;- -;30;- -;
112030367: União das freguesias de Celeirós, Aveleda e Vimieiro;24;1;1;- -;0;- -;22;- -;
112030368: União das freguesias de Crespos e Pousada;96;2;1;22;2;- -;69;- -;
112030369: União das freguesias de Escudeiros e Penso (Santo Estêvão e São Vicente);44;6;0;13;3;- -;22;- -;
112030370: União das freguesias de Este (São Pedro e São Mamede);14;1;1;2;2;- -;9;0;
112030371: União das freguesias de Ferreiros e Gondizalves;11;4;1;- -;2;- -;4;- -;
112030372: União das freguesias de Guisande e Oliveira (São Pedro);13;1;1;5;- -;- -;6;- -;
112030373: União das freguesias de Lomar e Arcos;7;2;0;2;- -;- -;2;- -;
112030374: União das freguesias de Merelim (São Paio), Panoias e Parada de Tibães;35;10;0;5;2;1;17;- -;
112030375: União das freguesias de Merelim (São Pedro) e Frossos;9;1;0;2;0;- -;5;- -;
112030376: União das freguesias de Morreira e Trandeiras;14;1;1;0;0;- -;12;- -;
112030377: União das freguesias de Nogueira, Fraião e Lamaçães;15;0;0;2;1;0;11;- -;
112030378: União das freguesias de Nogueiró e Tenões;2;0;0;0;1;- -;1;- -;
112030379: União das freguesias de Real, Dume e Semelhe;54;5;2;1;2;0;45;- -;
112030380: União das freguesias de Santa Lucrécia de Algeriz e Navarra;25;1;- -;2;- -;- -;22;- -;
112030381: União das freguesias de Vilaça e Fradelos;11;2;0;2;- -;- -;6;- -;
1120306: Esposende;157;8;5;4;31;32;76;0;
112030601: Antas;4;0;0;- -;- -;- -;4;0;
112030608: Forjães;51;3;1;0;- -;1;46;- -;
112030610: Gemeses;66;- -;- -;- -;30;30;6;- -;
112030616: União das freguesias de Apúlia e Fão;5;0;- -;3;1;1;1;- -;
112030617: União das freguesias de Belinho e Mar;0;0;- -;- -;- -;- -;0;- -;
112030618: União das freguesias de Esposende, Marinhas e Gandra;8;0;1;- -;0;1;6;- -;
112030619: União das freguesias de Fonte Boa e Rio Tinto;5;0;- -;0;0;- -;5;- -;
112030620: União das freguesias de Palmeira de Faro e Curvos;14;3;2;0;0;0;8;- -;
112030615: Vila Chã;3;2;1;0;- -;- -;1;- -;
1120310: Terras de Bouro;109;35;10;1;8;3;49;3;
112031001: Balança;20;2;1;- -;3;0;13;- -;
112031003: Campo do Gerês;4;- -;- -;- -;0;- -;0;3;
112031004: Carvalheira;9;4;1;- -;1;0;2;- -;
112031008: Covide;5;3;1;- -;1;- -;0;- -;
112031009: Gondoriz;11;7;1;0;- -;- -;3;- -;
112031010: Moimenta;11;5;- -;- -;1;- -;5;- -;
112031012: Ribeira;2;- -;0;1;- -;0;1;- -;
112031013: Rio Caldo;6;- -;4;- -;1;- -;2;- -;
112031014: Souto;8;2;1;- -;- -;1;4;- -;
112031018: União das freguesias de Chamoim e Vilar;8;3;- -;- -;1;- -;4;- -;
112031019: União das freguesias de Chorense e Monte;11;5;0;- -;- -;1;5;- -;
112031020: União das freguesias de Cibões e Brufe;3;1;0;- -;1;- -;1;- -;
112031015: Valdosende;6;2;1;- -;0;0;3;- -;
112031017: Vilar da Veiga;7;1;0;- -;- -;1;5;- -;
1120313: Vila Verde;803;107;38;97;101;11;449;0;
112031359: Aboim da Nóbrega e Gondomar;5;- -;- -;- -;1;- -;4;- -;
112031304: Atiães;18;0;0;13;0;- -;4;- -;
112031308: Cabanelas;24;1;- -;2;0;- -;20;- -;
112031309: Cervães;37;2;1;- -;5;0;28;- -;
112031311: Coucieiro;68;6;1;9;1;- -;50;- -;
112031313: Dossãos;8;4;0;- -;- -;0;4;- -;
112031316: Freiriz;8;2;0;0;- -;0;6;- -;
112031317: Gême;13;0;- -;- -;0;- -;13;- -;
112031323: Lage;14;2;0;2;4;0;6;- -;
112031324: Lanhas;10;3;0;- -;0;- -;6;- -;
112031325: Loureira;4;0;0;- -;1;- -;3;- -;
112031328: Moure;11;2;0;2;1;1;5;- -;
112031330: Oleiros;4;0;0;- -;1;- -;2;- -;
112031331: Parada de Gatim;3;0;0;- -;0;- -;2;- -;
112031335: Pico;48;8;5;3;5;0;28;- -;
112031337: Ponte;6;2;- -;1;1;0;2;- -;
112031350: Prado (São Miguel);10;4;2;- -;0;0;4;- -;
112031340: Sabariz;10;0;- -;3;- -;- -;7;- -;
112031352: Soutelo;16;4;0;3;2;- -;7;- -;
112031354: Turiz;73;4;0;- -;61;0;8;- -;
112031360: União das freguesias da Ribeira do Neiva;69;12;1;14;4;2;35;0;
112031361: União das freguesias de Carreiras (São Miguel) e Carreiras (Santiago);5;- -;- -;0;0;0;4;- -;
112031362: União das freguesias de Escariz (São Mamede) e Escariz (São Martinho);21;5;3;4;2;0;7;- -;
112031363: União das freguesias de Esqueiros, Nevogilde e Travassós;24;5;5;6;0;0;8;- -;
112031364: União das freguesias de Marrancos e Arcozelo;72;1;- -;- -;2;4;65;- -;
